model: model_weights_8669.pth, episode: 8, episode_steps: 127
model: model_weights_8669.pth, episode: 9, episode_steps: 127
model: model_weights_8669.pth, episode: 10, episode_steps: 119
model: model_weights_8669.pth, episode: 11, episode_steps: 126
model: model_weights_8669.pth, episode: 12, episode_steps: 149
model: model_weights_8669.pth, episode: 13, episode_steps: 127
model: model_weights_8669.pth, episode: 14, episode_steps: 152
model: model_weights_8669.pth, episode: 15, episode_steps: 125
model: model_weights_8669.pth, episode: 16, episode_steps: 125
model: model_weights_8669.pth, episode: 17, episode_steps: 126
model: model_weights_8669.pth, episode: 18, episode_steps: 124
model: model_weights_8669.pth, episode: 19, episode_steps: 128
model: model_weights_8669.pth, average_steps: 127.95, std: 9.308463890460123
model: model_weights_8869.pth, episode: 0, episode_steps: 238
model: model_weights_8869.pth, episode: 1, episode_steps: 338
model: model_weights_8869.pth, episode: 2, episode_steps: 170
model: model_weights_8869.pth, episode: 3, episode_steps: 130
model: model_weights_8869.pth, episode: 4, episode_steps: 74
model: model_weights_8869.pth, episode: 5, episode_steps: 446
model: model_weights_8869.pth, episode: 6, episode_steps: 715
model: model_weights_8869.pth, episode: 7, episode_steps: 75
model: model_weights_8869.pth, episode: 8, episode_steps: 74
model: model_weights_8869.pth, episode: 9, episode_steps: 100
model: model_weights_8869.pth, episode: 10, episode_steps: 125
model: model_weights_8869.pth, episode: 11, episode_steps: 74
model: model_weights_8869.pth, episode: 12, episode_steps: 301
model: model_weights_8869.pth, episode: 13, episode_steps: 193
model: model_weights_8869.pth, episode: 14, episode_steps: 74
model: model_weights_8869.pth, episode: 15, episode_steps: 75
model: model_weights_8869.pth, episode: 16, episode_steps: 489
model: model_weights_8869.pth, episode: 17, episode_steps: 193
model: model_weights_8869.pth, episode: 18, episode_steps: 394
model: model_weights_8869.pth, episode: 19, episode_steps: 200
model: model_weights_8869.pth, average_steps: 223.9, std: 170.65166275193454
model: model_weights_8649.pth, episode: 0, episode_steps: 75
model: model_weights_8649.pth, episode: 1, episode_steps: 391
model: model_weights_8649.pth, episode: 2, episode_steps: 448
model: model_weights_8649.pth, episode: 3, episode_steps: 274
model: model_weights_8649.pth, episode: 4, episode_steps: 180
model: model_weights_8649.pth, episode: 5, episode_steps: 142
model: model_weights_8649.pth, episode: 6, episode_steps: 316
model: model_weights_8649.pth, episode: 7, episode_steps: 405
model: model_weights_8649.pth, episode: 8, episode_steps: 118
model: model_weights_8649.pth, episode: 9, episode_steps: 147
model: model_weights_8649.pth, episode: 10, episode_steps: 109
model: model_weights_8649.pth, episode: 11, episode_steps: 101
model: model_weights_8649.pth, episode: 12, episode_steps: 211
model: model_weights_8649.pth, episode: 13, episode_steps: 156
model: model_weights_8649.pth, episode: 14, episode_steps: 415
model: model_weights_8649.pth, episode: 15, episode_steps: 445
model: model_weights_8649.pth, episode: 16, episode_steps: 102
model: model_weights_8649.pth, episode: 17, episode_steps: 121
model: model_weights_8649.pth, episode: 18, episode_steps: 118
model: model_weights_8649.pth, episode: 19, episode_steps: 182
model: model_weights_8649.pth, average_steps: 222.8, std: 127.81807383934402
model: model_weights_8399.pth, episode: 0, episode_steps: 97
model: model_weights_8399.pth, episode: 1, episode_steps: 98
model: model_weights_8399.pth, episode: 2, episode_steps: 92
model: model_weights_8399.pth, episode: 3, episode_steps: 117
model: model_weights_8399.pth, episode: 4, episode_steps: 119
model: model_weights_8399.pth, episode: 5, episode_steps: 115
model: model_weights_8399.pth, episode: 6, episode_steps: 110
model: model_weights_8399.pth, episode: 7, episode_steps: 114
model: model_weights_8399.pth, episode: 8, episode_steps: 109
model: model_weights_8399.pth, episode: 9, episode_steps: 103
model: model_weights_8399.pth, episode: 10, episode_steps: 80
model: model_weights_8399.pth, episode: 11, episode_steps: 103
model: model_weights_8399.pth, episode: 12, episode_steps: 116
model: model_weights_8399.pth, episode: 13, episode_steps: 116
model: model_weights_8399.pth, episode: 14, episode_steps: 115
model: model_weights_8399.pth, episode: 15, episode_steps: 116
model: model_weights_8399.pth, episode: 16, episode_steps: 116
model: model_weights_8399.pth, episode: 17, episode_steps: 103
model: model_weights_8399.pth, episode: 18, episode_steps: 92
model: model_weights_8399.pth, episode: 19, episode_steps: 79
model: model_weights_8399.pth, average_steps: 105.5, std: 12.05197079319395
model: model_weights_9359.pth, episode: 0, episode_steps: 130
model: model_weights_9359.pth, episode: 1, episode_steps: 172
model: model_weights_9359.pth, episode: 2, episode_steps: 87
model: model_weights_9359.pth, episode: 3, episode_steps: 142
model: model_weights_9359.pth, episode: 4, episode_steps: 131
model: model_weights_9359.pth, episode: 5, episode_steps: 131
model: model_weights_9359.pth, episode: 6, episode_steps: 142
model: model_weights_9359.pth, episode: 7, episode_steps: 128
model: model_weights_9359.pth, episode: 8, episode_steps: 128
model: model_weights_9359.pth, episode: 9, episode_steps: 168
model: model_weights_9359.pth, episode: 10, episode_steps: 79
model: model_weights_9359.pth, episode: 11, episode_steps: 101
model: model_weights_9359.pth, episode: 12, episode_steps: 129
model: model_weights_9359.pth, episode: 13, episode_steps: 123
model: model_weights_9359.pth, episode: 14, episode_steps: 118
model: model_weights_9359.pth, episode: 15, episode_steps: 142
model: model_weights_9359.pth, episode: 16, episode_steps: 127
model: model_weights_9359.pth, episode: 17, episode_steps: 363
model: model_weights_9359.pth, episode: 18, episode_steps: 135
model: model_weights_9359.pth, episode: 19, episode_steps: 131
model: model_weights_9359.pth, average_steps: 140.35, std: 55.36991511642401
model: model_weights_8889.pth, episode: 0, episode_steps: 154
model: model_weights_8889.pth, episode: 1, episode_steps: 157
model: model_weights_8889.pth, episode: 2, episode_steps: 132
model: model_weights_8889.pth, episode: 3, episode_steps: 130
model: model_weights_8889.pth, episode: 4, episode_steps: 123
model: model_weights_8889.pth, episode: 5, episode_steps: 129
model: model_weights_8889.pth, episode: 6, episode_steps: 161
model: model_weights_8889.pth, episode: 7, episode_steps: 131
model: model_weights_8889.pth, episode: 8, episode_steps: 131
model: model_weights_8889.pth, episode: 9, episode_steps: 124
model: model_weights_8889.pth, episode: 10, episode_steps: 126
model: model_weights_8889.pth, episode: 11, episode_steps: 125
model: model_weights_8889.pth, episode: 12, episode_steps: 124
model: model_weights_8889.pth, episode: 13, episode_steps: 123
model: model_weights_8889.pth, episode: 14, episode_steps: 128
model: model_weights_8889.pth, episode: 15, episode_steps: 127
model: model_weights_8889.pth, episode: 16, episode_steps: 124
model: model_weights_8889.pth, episode: 17, episode_steps: 124
model: model_weights_8889.pth, episode: 18, episode_steps: 125
model: model_weights_8889.pth, episode: 19, episode_steps: 125
model: model_weights_8889.pth, average_steps: 131.15, std: 11.385407326925112
model: model_weights_4799.pth, episode: 0, episode_steps: 113
model: model_weights_4799.pth, episode: 1, episode_steps: 74
model: model_weights_4799.pth, episode: 2, episode_steps: 141
model: model_weights_4799.pth, episode: 3, episode_steps: 150
model: model_weights_4799.pth, episode: 4, episode_steps: 119
model: model_weights_4799.pth, episode: 5, episode_steps: 124
